mandat_id,mandature_id,personne_id,nom,prenom,role,from_date,to_date,source_personne,source
,gouv_blum_2,,Blum,Léon,Ministre du Trésor,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(2)
,gouv_blum_2,,Blum,Léon,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(2)
,gouv_chautemps_3,,Blum,Léon,Vice-président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(3)
,gouv_poincare_3,,Bokanowski,Maurice,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(3)
,gouv_poincare_4,,Bokanowski,Maurice,"Ministre du Commerce, de l'Industrie, des Postes et des Télégraphes et de l'aéronautique",,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(4)
,gouv_briand_11,,Bonnefous,Georges,Ministre du Commerce et de l'Industrie,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(11)
,gouv_poincare_5,,Bonnefous,Georges,Ministre du Commerce et de l'Industrie,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(5)
,gouv_chautemps_1,,Bonnet,Georges,Ministre du Commerce et de l'Industrie,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(1)
,gouv_chautemps_2,,Bonnet,Georges,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(2)
,gouv_chautemps_3,,Bonnet,Georges,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(3)
,gouv_chautemps_4,,Bonnet,Georges,Ministre d'État,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(4)
,gouv_daladier_1,,Bonnet,Georges,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(1)
,gouv_daladier_3,,Bonnet,Georges,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(3)
,gouv_daladier_4,,Bonnet,Georges,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(4)
,gouv_daladier_5,,Bonnet,Georges,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(5)
,gouv_herriot_2,,Bonnet,Georges,Ministre des Pensions,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Herriot_(2)
,gouv_laval_4,,Bonnet,Georges,Ministre du Commerce et de l’Industrie,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(4)
,gouv_painleve_2,,Bonnet,Georges,Sous-secrétaire d’État à la Présidence du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(2)
,gouv_painleve_3,,Bonnet,Georges,Ministre du Budget,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(3)
,gouv_paul_boncour,,Bonnet,Georges,Ministre des Travaux publics,,,,https://fr.wikipedia.org/wiki/Gouvernement_Joseph_Paul-Boncour
,gouv_sarraut_1,,Bonnet,Georges,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Albert_Sarraut_(1)
,gouv_sarraut_2,,Bonnet,Georges,Ministre du Commerce et de l’Industrie,,,,https://fr.wikipedia.org/wiki/Gouvernement_Albert_Sarraut_(2)
,gouv_steeg,,Bonnet,Georges,"Ministre des Postes, Télégraphes et des Téléphones",,,,https://fr.wikipedia.org/wiki/Gouvernement_Théodore_Steeg
,gouv_briand_7,,Bonnevay,Laurent,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(7)
,gouv_painleve_2,,Borel,Émile,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(2)
,gouv_painleve_3,,Borel,Émile,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(3)
,gouv_clemenceau_2,,Boret,Victor,Ministre de l'Agriculture et du Ravitaillement,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(2)
,gouv_steeg,,Boret,Victor,Ministre de l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Théodore_Steeg
,gouv_leygues,,Borrel,Antoine,Sous-secrétaire d'État aux Mines et Forces hydrauliques,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Leygues
,gouv_millerand_1,,Borrel,Antoine,Sous-secrétaire d’État aux Mines et Forces Hydrauliques,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(1)
,gouv_millerand_2,,Borrel,Antoine,Sous-secrétaire d’État aux Mines et Forces Hydrauliques,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(2)
,gouv_méline,,Boucher,Henry,"Ministre du Commerce, de l'Industrie",,,,https://fr.wikipedia.org/wiki/Gouvernement_Jules_Méline
,gouv_briand_1,,Boué de Lapeyrère,Auguste,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(1)
,gouv_briand_2,,Boué de Lapeyrère,Auguste,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(2)
,gouv_bouisson,,Bouisson,Fernand,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Fernand_Bouisson
,gouv_bouisson,,Bouisson,Fernand,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Fernand_Bouisson
,gouv_casimir_perier,,Boulanger,Ernest,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Jean_Casimir-Perier
,gouv_de_freycinet_3,,Boulanger,Georges,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_de_Freycinet_(3)
,gouv_goblet,,Boulanger,Georges,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_René_Goblet
,gouv_barthou,,Bourely,Élisée,Sous-secrétaire d’État aux Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Louis_Barthou
,gouv_briand_3,,Bourely,Élisée,Sous-secrétaire d’État aux Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(3)
,gouv_briand_4,,Bourely,Élisée,Sous-secrétaire d’État aux Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(4)
,gouv_painleve_1,,Bourely,Élisée,Sous-secrétaire d’État aux Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(1)
,gouv_bourgeois,,Bourgeois,Léon,Ministre de l’Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Bourgeois
,gouv_bourgeois,,Bourgeois,Léon,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Bourgeois
,gouv_bourgeois,,Bourgeois,Léon,Président du Conseil des ministres,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Bourgeois
,gouv_briand_5,,Bourgeois,Léon,Ministre d'État,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(5)
,gouv_brisson_2,,Bourgeois,Léon,"Ministre de l'Instruction publique, des Beaux-Arts",,,,https://fr.wikipedia.org/wiki/Gouvernement_Henri_Brisson_(2)
,gouv_de_freycinet_4,,Bourgeois,Léon,"Ministre de l'Instruction publique, des Beaux-Arts",,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_de_Freycinet_(4)
,gouv_floquet,,Bourgeois,Léon,Sous-secrétaire d'État,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Floquet
,gouv_loubet,,Bourgeois,Léon,"Ministre de l'Instruction publique, des Beaux-Arts",,,,https://fr.wikipedia.org/wiki/Gouvernement_Émile_Loubet
,gouv_painleve_1,,Bourgeois,Léon,"Ministre d'État, membre du comité de Guerre",,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(1)
,gouv_poincare_1,,Bourgeois,Léon,Ministre du Travail et de la Prévoyance Sociale,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(1)
,gouv_ribot_1,,Bourgeois,Léon,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(1)
,gouv_ribot_2,,Bourgeois,Léon,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(2)
,gouv_ribot_2,,Bourgeois,Léon,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(2)
,gouv_ribot_4,,Bourgeois,Léon,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(4)
,gouv_ribot_5,,Bourgeois,Léon,Ministre du Travail et de la Prévoyance sociale,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(5)
,gouv_sarrien,,Bourgeois,Léon,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Ferdinand_Sarrien
,gouv_tirard_2,,Bourgeois,Léon,Ministre de l’Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Tirard_(2)
,gouv_petain,,Bouthillier,Yves,Ministre des Finances et du Commerce,,,,https://fr.wikipedia.org/wiki/Gouvernement_Philippe_Pétain
,gouv_reynaud,,Bouthillier,Yves,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Reynaud
,gouv_chautemps_1,,Bouyssou,Léo,Sous-secrétaire d’État aux Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(1)
,gouv_herriot_1,,Bovier-Lapierre,Édouard,Ministre des Pensions,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Herriot_(1)
,gouv_steeg,,Bréant,Ernest,Sous-secrétaire d'État à la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Théodore_Steeg
,gouv_briand_6,,Breton,Jules-Louis,Sous-secrétaire d’État aux Inventions intéressant la Défense nationale,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(6)
,gouv_leygues,,Breton,Jules-Louis,"Ministre de l'Hygiène, de l'Assistance et de la Prévoyance sociale",,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Leygues
,gouv_millerand_1,,Breton,Jules-Louis,"Ministre de l’Hygiène, de l’Assistance et de la Prévoyance sociale",,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(1)
,gouv_millerand_2,,Breton,Jules-Louis,"Ministre de l’Hygiène, de l’Assistance et de la Prévoyance sociale",,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(2)
,gouv_painleve_1,,Breton,Jules-Louis,Sous-secrétaire d’État aux Inventions intéressant la Défense nationale,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(1)
,gouv_ribot_5,,Breton,Jules-Louis,Sous-secrétaire d’État aux Inventions intéressant la Défense nationale,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(5)
,gouv_briand_1,,Briand,Aristide,Ministre de l'Intérieur et des Cultes,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(1)
,gouv_briand_1,,Briand,Aristide,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(1)
,gouv_briand_10,,Briand,Aristide,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(10)
,gouv_briand_10,,Briand,Aristide,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(10)
,gouv_briand_11,,Briand,Aristide,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(11)
,gouv_briand_11,,Briand,Aristide,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(11)
,gouv_briand_2,,Briand,Aristide,Ministre de l'Intérieur et des Cultes,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(2)
,gouv_briand_2,,Briand,Aristide,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(2)
,gouv_briand_2,,Briand,Aristide,Président du Conseil et ministre de l'Intérieur et des Cultes,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(2)
,gouv_briand_3,,Briand,Aristide,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(3)
,gouv_briand_3,,Briand,Aristide,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(3)
,gouv_briand_4,,Briand,Aristide,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(4)
,gouv_briand_4,,Briand,Aristide,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(4)
,gouv_briand_5,,Briand,Aristide,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(5)
,gouv_briand_5,,Briand,Aristide,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(5)
,gouv_briand_6,,Briand,Aristide,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(6)
,gouv_briand_6,,Briand,Aristide,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(6)
,gouv_briand_7,,Briand,Aristide,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(7)
,gouv_briand_7,,Briand,Aristide,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(7)
,gouv_briand_8,,Briand,Aristide,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(8)
,gouv_briand_8,,Briand,Aristide,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(8)
,gouv_briand_9,,Briand,Aristide,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(9)
,gouv_briand_9,,Briand,Aristide,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(9)
,gouv_chautemps_1,,Briand,Aristide,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(1)
,gouv_clemenceau_1,,Briand,Aristide,Ministre de l'Instruction publique et des Beaux-Arts et des Cultes,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(1)
,gouv_clemenceau_1,,Briand,Aristide,"Ministre de l'Instruction publique, des Beaux-Arts et Cultes",,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(1)
,gouv_laval_1,,Briand,Aristide,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(1)
,gouv_laval_2,,Briand,Aristide,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(2)
,gouv_painleve_2,,Briand,Aristide,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(2)
,gouv_painleve_3,,Briand,Aristide,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(3)
,gouv_poincare_1,,Briand,Aristide,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(1)
,gouv_poincare_4,,Briand,Aristide,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(4)
,gouv_poincare_5,,Briand,Aristide,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(5)
,gouv_sarrien,,Briand,Aristide,Ministre de l'Instruction publique et des Cultes,,,,https://fr.wikipedia.org/wiki/Gouvernement_Ferdinand_Sarrien
,gouv_steeg,,Briand,Aristide,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Théodore_Steeg
,gouv_tardieu_1,,Briand,Aristide,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_André_Tardieu_(1)
,gouv_tardieu_2,,Briand,Aristide,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_André_Tardieu_(2)
,gouv_viviani_2,,Briand,Aristide,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_René_Viviani_(2)
,gouv_viviani_2,,Briand,Aristide,Vice-président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_René_Viviani_(2)
,gouv_brisson_1,,Brisson,Henri,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Henri_Brisson_(1)
,gouv_brisson_1,,Brisson,Henri,Président du Conseil des ministres,,,,https://fr.wikipedia.org/wiki/Gouvernement_Henri_Brisson_(1)
,gouv_brisson_2,,Brisson,Henri,Ministre de l’Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Henri_Brisson_(2)
,gouv_brisson_2,,Brisson,Henri,Président du Conseil des ministres,,,,https://fr.wikipedia.org/wiki/Gouvernement_Henri_Brisson_(2)
,gouv_leygues,,Brousse,Emmanuel,Sous-secrétaire d'État aux Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Leygues
,gouv_millerand_1,,Brousse,Emmanuel,Sous-secrétaire d’État aux Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(1)
,gouv_millerand_2,,Brousse,Emmanuel,Sous-secrétaire d’État aux Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(2)
,gouv_briand_1,,Brun,Jean,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(1)
,gouv_briand_2,,Brun,Jean,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(2)
,gouv_ferry_2,,Brun,Charles,Ministre de la Marine et des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Jules_Ferry_(2)
,gouv_chautemps_3,,Brunet,René,Sous-secrétaire d’État aux Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(3)
,gouv_sarraut_1,,Brunet,Auguste,Sous-secrétaire d’État aux Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Albert_Sarraut_(1)
,gouv_steeg,,Brunet,Antoine-Frédéric,Sous-secrétaire d’État à l'Enseignement technique,,,,https://fr.wikipedia.org/wiki/Gouvernement_Théodore_Steeg
,gouv_steeg,,Brunet,Auguste,Sous-secrétaire d’État aux Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Théodore_Steeg
,gouv_blum_1,,Brunschvicg,Cécile,Sous-secrétaire d’État à l'Éducation nationale,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(1)
,gouv_casimir_perier,,Burdeau,Auguste,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Jean_Casimir-Perier
,gouv_loubet,,Burdeau,Auguste,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Émile_Loubet
,gouv_ribot_1,,Burdeau,Auguste,Ministre de la Marine et des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(1)
,gouv_viviani_2,,Bureau,Georges,"Sous-secrétaire d'État à la Marine, chargé de la Marine marchande",,,,https://fr.wikipedia.org/wiki/Gouvernement_René_Viviani_(2)
,gouv_bouisson,,Caillaux,Joseph,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Fernand_Bouisson
,gouv_briand_10,,Caillaux,Joseph,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(10)
,gouv_briand_10,,Caillaux,Joseph,Vice-président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(10)
,gouv_caillaux,,Caillaux,Joseph,Ministre de l'Intérieur et des Cultes,,,,https://fr.wikipedia.org/wiki/Gouvernement_Joseph_Caillaux
,gouv_caillaux,,Caillaux,Joseph,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Joseph_Caillaux
,gouv_clemenceau_1,,Caillaux,Joseph,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(1)
,gouv_doumergue_1,,Caillaux,Joseph,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Gaston_Doumergue_(1)
,gouv_monis,,Caillaux,Joseph,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Ernest_Monis
,gouv_painleve_2,,Caillaux,Joseph,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(2)
,gouv_waldeck_rousseau,,Caillaux,Joseph,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Waldeck-Rousseau
,gouv_brisson_1,,Campenon,Jean-Baptiste-Marie,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Henri_Brisson_(1)
,gouv_ferry_2,,Campenon,Jean-Baptiste-Marie,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Jules_Ferry_(2)
,gouv_gambetta,,Campenon,Jean-Baptiste-Marie,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Gambetta
,gouv_blum_2,,Campinchi,César,Ministre de la Marine militaire,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(2)
,gouv_chautemps_3,,Campinchi,César,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(3)
,gouv_chautemps_4,,Campinchi,César,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(4)
,gouv_daladier_3,,Campinchi,César,Ministre de la Marine militaire,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(3)
,gouv_daladier_4,,Campinchi,César,Ministre de la Marine militaire,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(4)
,gouv_daladier_5,,Campinchi,César,Ministre de la Marine militaire,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(5)
,gouv_reynaud,,Campinchi,César,Ministre de la Marine militaire,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Reynaud
,gouv_herriot_3,,Candace,Gratien,Sous-secrétaire d’État aux Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Herriot_(3)
,gouv_paul_boncour,,Candace,Gratien,Sous-secrétaire d’État aux Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Joseph_Paul-Boncour
,gouv_francois-marsal,,Capus,Joseph,Ministre de l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Frédéric_François-Marsal
,gouv_poincare_3,,Capus,Joseph,Ministre de l’Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(3)
,gouv_brisson_1,,Carnot,Sadi,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Henri_Brisson_(1)
,gouv_brisson_1,,Carnot,Sadi,Ministre des Travaux publics,,,,https://fr.wikipedia.org/wiki/Gouvernement_Henri_Brisson_(1)
,gouv_de_freycinet_3,,Carnot,Sadi,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_de_Freycinet_(3)
,gouv_casimir_perier,,Casimir-Perier,Jean,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Jean_Casimir-Perier
,gouv_casimir_perier,,Casimir-Perier,Jean,Président du Conseil des ministres,,,,https://fr.wikipedia.org/wiki/Gouvernement_Jean_Casimir-Perier
,gouv_ferry_2,,Casimir-Perier,Jean,Sous-secrétaire d'État,,,,https://fr.wikipedia.org/wiki/Gouvernement_Jules_Ferry_(2)
